Index,aa,ab,ac,Yh,Yi,Yj,ERM Classification,Correct
3,0.29215118,0.0093383399,0.049582332,0.18505531,-0.8148635,0.15260894,3,True
3,0.25367246,-0.038990423,-0.046744128,0.63227277,-0.86956206,0.14078205,5,False
3,0.2817633,-0.00028097777,-0.23086827,0.82400467,-0.87347785,0.15067067,3,True
3,0.26182517,-0.014343607,-0.1578126,-0.75706448,-0.84479145,0.15093815,5,False
3,0.29861009,-0.024474729,-0.031830567,-0.3673399,-0.83349642,0.15040203,3,True
3,0.26903664,0.0061902017,-0.0298854,0.34865032,-0.84966812,0.1548621,5,False
3,0.29825973,-0.04378631,-0.11099411,-0.31296353,-0.87335645,0.15600617,1,False
3,0.31009673,-0.038837663,-0.15522925,-0.33151729,-0.87352408,0.1623325,1,False
3,0.248025,-0.020058153,-0.063693744,0.058602402,-0.86281595,0.16294335,1,False
3,0.49804878,-0.033901624,-0.10827804,-0.79395744,-0.8138387,0.15949044,3,True
3,0.44956611,-0.025919868,-0.091715669,-0.36411781,-0.81963406,0.15780261,3,True
3,0.069324092,-0.0073382074,-0.16152321,0.50285201,-0.82763967,0.15570541,3,True
3,0.20139663,-0.021201864,-0.17168946,-0.43412964,-0.80674197,0.16268772,3,True
3,0.35468697,0.0037508434,-0.069744818,0.81168433,-0.78988484,0.16359246,3,True
3,0.28560987,0.0038231919,-0.090468955,0.26242716,-0.7958211,0.15769563,5,False
3,0.2648722,-0.041463724,-0.099119639,-0.61386598,-0.79877921,0.16049884,5,False
3,0.3194235,-0.057069887,-0.034658922,-0.16383621,-0.80992447,0.16290771,3,True
3,0.41868999,-0.016093705,-0.14360045,0.73019795,-0.82533159,0.16684258,3,True
3,0.44549718,-0.03874339,-0.022478546,-0.9951003,-0.72721595,0.16255901,3,True
3,0.22547825,0.0094062866,-0.14837389,0.25902816,-0.76703395,0.15909481,1,False
3,0.15385242,0.033191304,-0.05232278,0.36874773,-0.76445424,0.1493139,3,True
3,0.23496094,-0.039897878,-0.042968037,-0.43106195,-0.77446796,0.14185872,3,True
3,0.35326163,-0.021752748,-0.089855927,-0.020320341,-0.7803299,0.15544223,1,False
3,0.32874279,-0.014312466,-0.15568386,0.13794737,-0.77194155,0.16526757,1,False
3,0.32719463,-0.03454179,-0.1596388,-0.27471923,-0.76199358,0.1658576,1,False
3,0.32012756,-0.02051042,-0.059007433,-0.27693872,-0.76437658,0.16484105,1,False
3,0.29802217,-0.04033405,-0.059958972,0.35623626,-0.78065216,0.16520987,3,True
2,-0.0023770934,-0.11804976,-0.16177045,0.42700733,-0.66219694,0.20291186,2,True
2,0.31433302,-0.02456728,0.0041584881,-0.1125988,-0.61031055,0.23742348,2,True
2,0.34120224,-0.054532887,-0.1400218,0.097139445,-0.61527074,0.24085854,2,True
2,0.12111138,-0.085066962,-0.25194435,-0.16717801,-0.5972174,0.24388699,2,True
2,0.27185374,-0.051452974,-0.13332546,-0.36228281,-0.54612553,0.25512617,2,True
2,0.3441188,0.0076122207,-0.055761789,0.66430211,-0.53696023,0.26380315,2,True
2,0.25681262,0.078555014,-0.10656589,0.20789015,-0.56455207,0.258414,2,True
2,0.18155133,0.015986403,-0.16614154,-0.772875,-0.57496235,0.24045208,2,True
2,0.17938622,-0.12716868,-0.30510394,0.23297649,-0.63865722,0.18816917,2,True
2,0.21212821,-0.060181703,-0.17372142,-0.18973391,-0.57051407,0.22634416,2,True
2,0.24023817,-0.026988579,-0.10772234,-0.77219318,-0.54775709,0.24196248,2,True
2,0.19681046,-0.025735715,-0.087752125,0.28043433,-0.54173487,0.24550052,2,True
2,0.21849327,-0.0078222202,-0.093658728,0.30968671,-0.53595668,0.24814179,2,True
2,0.33123629,-0.028781678,-0.10790526,0.84881694,-0.54378015,0.24717381,2,True
2,0.25031582,-0.00035620731,-0.072152004,0.92535486,-0.55065332,0.25194933,2,True
2,0.24412089,0.025065988,-0.059677799,-0.68921602,-0.56410264,0.24460077,2,True
2,0.30064878,-0.05341514,-0.13026801,-0.92643706,-0.57791787,0.22950194,2,True
2,0.063685486,-0.11922731,-0.19012493,0.55384643,-0.63908812,0.18175132,2,True
2,0.13152726,-0.036868717,-0.12901002,-0.55827621,-0.58762701,0.21632257,2,True
2,0.28651141,-0.076475135,-0.046655638,-0.17945507,-0.57415464,0.22435181,2,True
2,0.27026254,-0.047516056,-0.089912064,0.39114675,-0.58087887,0.23231504,2,True
2,0.20503274,-0.014518198,-0.11511741,0.062782354,-0.57546267,0.23086868,2,True
2,0.35199182,-0.05714358,-0.047715791,-0.30011087,-0.56265582,0.23083687,2,True
2,0.33000571,-0.027141326,-0.12733437,0.68412103,-0.5648095,0.24171084,2,True
2,0.23085677,0.035871225,-0.11940319,0.56627857,-0.56010466,0.242262,2,True
2,0.21178768,0.027421621,-0.099527548,0.42816491,-0.56773005,0.23067239,2,True
5,0.30485751,-0.020151674,-0.10662702,0.53367636,-0.66422331,0.19773067,1,False
5,0.28847554,-0.018693689,-0.11625802,0.73987213,-0.66484333,0.19868679,5,True
5,0.27416384,-0.016012722,-0.11299036,0.55237403,-0.66761276,0.19936573,5,True
5,0.27651284,-0.015278876,-0.10388077,-0.37825799,-0.6688965,0.19922449,5,True
5,0.27771646,-0.016573562,-0.10108648,-0.32109082,-0.66739098,0.19844616,5,True
5,0.27208929,-0.014562983,-0.097980938,-0.84867256,-0.66497942,0.1980958,5,True
5,0.27310738,-0.012763355,-0.093866065,-0.39830377,-0.66199417,0.19700141,5,True
5,0.27617097,-0.0075700501,-0.096637852,0.48043231,-0.65831107,0.19437315,5,True
5,0.27290282,-0.0077776452,-0.099903588,-0.16257797,-0.6562746,0.19013082,5,True
5,0.27965294,-0.027331326,-0.11906616,-0.10065938,-0.65528571,0.18754259,5,True
5,0.28865803,-0.034468681,-0.13855911,0.34077167,-0.65739428,0.19211403,5,True
5,0.28571747,-0.021642599,-0.12240303,0.062233687,-0.66364356,0.19900191,5,True
5,0.27623015,-0.01173904,-0.09980718,0.58021495,-0.66738382,0.20064661,5,True
5,0.27071598,-0.0091805233,-0.094562305,0.25575669,-0.6659182,0.198179,5,True
5,0.27421815,-0.019220652,-0.10569188,-0.35806344,-0.66288129,0.19522777,5,True
5,0.27759559,-0.028046601,-0.11381346,-0.28661639,-0.66101152,0.19664357,5,True
5,0.27837225,-0.018323638,-0.10936848,0.21631878,-0.66002358,0.20090881,5,True
5,0.27737695,-0.010381945,-0.10311745,-0.5092779,-0.66013759,0.20096525,5,True
5,0.27966961,-0.016972784,-0.11233907,-0.5806099,-0.66086882,0.19857692,5,True
5,0.28286723,-0.01792959,-0.11370069,0.24969849,-0.66255939,0.19812453,5,True
5,0.26985762,0.023327745,-0.047464645,0.15167797,-0.64483152,0.18448214,2,False
5,0.27593882,-0.033188748,-0.11602362,0.384386,-0.63721014,0.16472128,5,True
5,0.28601661,-0.0171704,-0.12296015,0.22709497,-0.63678904,0.17084978,5,True
5,0.2861412,-0.014982004,-0.11895986,-0.41370079,-0.64250347,0.17150874,5,True
5,0.27971673,-0.01700738,-0.11136736,0.42922952,-0.64669762,0.17084147,5,True
5,0.27550465,-0.015157037,-0.10454342,-0.68250819,-0.64705792,0.17060266,5,True
5,0.27327493,-0.018951525,-0.10036848,-0.7600189,-0.64535451,0.16926027,5,True
5,0.27539025,-0.020272838,-0.10567263,0.83252818,-0.6428637,0.170061,5,True
5,0.27719882,-0.013565973,-0.10835611,-0.39127832,-0.64207953,0.17138636,5,True
5,0.27497836,-0.012275582,-0.10256304,0.43640815,-0.64242248,0.16957334,5,True
5,0.27653124,-0.016099976,-0.10455056,0.65197306,-0.6408871,0.16724331,5,True
5,0.28168012,-0.017040188,-0.11724827,-0.60563075,-0.64029972,0.16676562,5,True
5,0.28022736,-0.019452014,-0.11421476,0.15302759,-0.64350106,0.16715768,5,True
5,0.2782825,-0.020008653,-0.10596217,0.46371294,-0.64484433,0.16841279,5,True
5,0.28095758,-0.014765841,-0.11161065,-0.64802025,-0.64381319,0.16931496,5,True
5,0.27999614,-0.021338367,-0.11608535,-0.65581593,-0.64560959,0.16856564,5,True
5,0.27851558,-0.022490792,-0.11076867,0.4973359,-0.6476955,0.17037352,5,True
4,0.22681184,0.010453685,-0.161827,-0.55188619,-0.31791721,-0.26016432,4,True
4,0.29381179,-0.034171313,-0.11514484,0.012544469,-0.29981065,-0.28302214,4,True
4,0.27866895,-0.012813899,-0.10775763,0.053084673,-0.31278247,-0.27452122,4,True
4,0.27980363,-0.01799854,-0.11512551,-0.091146338,-0.31169873,-0.2756806,4,True
4,0.27619898,-0.016792244,-0.10518473,0.37669938,-0.31291969,-0.27569485,4,True
4,0.2832873,-0.018723915,-0.10811325,0.80998787,-0.31244814,-0.27549527,4,True
4,0.28183863,-0.020046091,-0.11531418,-0.29920455,-0.31373608,-0.27467858,4,True
4,0.27980996,-0.017766423,-0.1080552,-0.64927608,-0.31645134,-0.27375198,4,True
4,0.28545174,-0.016720754,-0.11100132,0.11039932,-0.31758374,-0.27318332,4,True
4,0.27950755,-0.017852722,-0.11097343,0.50774812,-0.31899659,-0.27296014,4,True
4,0.27795913,-0.018161586,-0.11006335,-0.19289208,-0.31981193,-0.27270979,4,True
4,0.27752436,-0.017507259,-0.10679361,-0.35495063,-0.32021023,-0.27237204,4,True
4,0.28084066,-0.018084694,-0.1088663,0.11868747,-0.32032261,-0.27219634,4,True
4,0.27998734,-0.01821607,-0.11115229,-0.045113319,-0.32163885,-0.27163763,4,True
4,0.27788779,-0.018180212,-0.10692821,-0.076209372,-0.32294424,-0.27107516,4,True
4,0.27998921,-0.017226046,-0.108124,0.55597536,-0.32308334,-0.27067465,4,True
4,0.37244226,-0.015370622,-0.26439673,-0.42113496,-0.63817705,-0.049749984,4,True
4,0.25155959,-0.001919679,-0.078863651,-0.40381321,-0.68459441,-0.049682906,4,True
4,0.27300097,-0.015300333,-0.10524423,-0.36612564,-0.67106789,-0.056507279,4,True
4,0.27744764,-0.013928464,-0.11452155,-0.38008328,-0.66813577,-0.057679644,4,True
4,0.27616084,-0.013443777,-0.11000652,0.58851777,-0.66890107,-0.058928799,4,True
4,0.26988527,-0.012144306,-0.097172174,0.75222045,-0.66748901,-0.060587388,4,True
4,0.26844345,-0.013280936,-0.096563628,0.15206083,-0.66156901,-0.062885233,4,True
4,0.28109878,-0.017837572,-0.11923281,0.041788633,-0.6571955,-0.064394603,4,True
4,0.28329878,-0.01880162,-0.11567777,0.059490639,-0.66011841,-0.064149873,4,True
4,0.27758272,-0.018826356,-0.10964806,0.39074202,-0.66322755,-0.063288156,4,True
4,0.27884983,-0.017464494,-0.11301561,-0.11034026,-0.66469342,-0.06255402,4,True
4,0.27887372,-0.014657803,-0.10810817,-0.096513079,-0.66592853,-0.062636125,4,True
4,0.27545155,-0.015719392,-0.10576818,-0.082296259,-0.66486624,-0.063580333,4,True
4,0.27600479,-0.017163326,-0.10772498,0.061371402,-0.66328525,-0.064295138,4,True
4,0.2768294,-0.016249951,-0.10893801,0.107037,-0.66338088,-0.064367648,4,True
4,0.27936261,-0.015436286,-0.11070625,-0.53020005,-0.66304659,-0.064710163,4,True
4,0.28346177,-0.019303128,-0.11939815,0.062840382,-0.6635998,-0.065151813,4,True
4,0.27963844,-0.018563739,-0.10962621,-0.00064337428,-0.66726357,-0.064367116,4,True
6,-0.50382267,-0.59420738,0.26480435,0.34371543,0.68394836,-0.50572757,6,True
6,-0.18826164,-1.0,0.11369412,-0.097797937,0.90380587,-0.19816637,6,True
6,0.50381064,-0.54431352,-0.29582675,0.19687823,1.0,0.24893331,6,True
6,0.30376839,0.02476752,-0.1110315,0.09650273,0.92923711,0.47815733,6,True
6,0.1691376,0.64674689,0.067229432,-0.54736373,0.93393602,0.43753647,6,True
6,0.63262707,1.0,-0.44393406,-0.18471949,0.97734408,0.10407415,6,True
6,1.0,0.53581987,-0.75752588,0.26598199,0.84840557,-0.38410338,6,True
6,0.69276103,0.064792048,-0.50894687,0.044636556,0.65996362,-0.68293926,6,True
6,0.36273794,0.021303978,-0.47513948,-0.38577219,0.56583587,-0.79950295,6,True
6,0.48826817,-0.0054559135,-0.57475334,0.63324429,0.53808791,-0.89857334,6,True
6,0.25653771,-0.029895881,-0.089301742,-0.12489746,0.49013198,-0.9311865,6,True
6,-0.41192857,-0.18150593,0.85071961,-0.17799842,0.51149173,-0.94867316,6,True
6,-0.46644048,-0.61809842,0.94879499,-0.018370222,0.694861,-0.69205787,6,True
6,0.02938717,-0.68489328,0.29673378,0.044537396,0.87628861,-0.26657011,6,True
6,0.24958614,-0.25572411,-0.10296902,0.65036807,0.92612905,0.035839894,6,True
6,0.26101804,0.094466922,-0.11866929,0.15267312,0.93299741,0.13485338,6,True
6,0.45022731,0.44923424,-0.24638371,-0.22764824,0.93536477,0.071192124,6,True
6,0.6802662,0.59451302,-0.57420055,-0.037204943,0.89186974,-0.15146281,6,True
6,0.16251295,-0.047015109,0.09125389,0.75372945,0.44370119,-0.7648103,6,True
6,0.3688753,-0.026982254,-0.10400609,-0.11526183,0.47219874,-0.71576633,6,True
6,0.25917205,-0.016699302,-0.096576169,0.59259672,0.45088287,-0.70858827,6,True
6,0.27327631,-0.015712317,-0.10658117,0.9015825,0.45337256,-0.70738719,6,True
6,0.27191884,-0.017287552,-0.10868752,-0.26425579,0.45492602,-0.70725373,6,True
6,0.27454731,-0.019251454,-0.10172517,-0.93334476,0.4566432,-0.70706717,6,True
6,0.28093824,-0.018668652,-0.10119424,-0.82977275,0.45736205,-0.70541374,6,True
6,0.26932443,-0.017986654,-0.10133356,-0.8716512,0.4570986,-0.703505,6,True
6,0.2699298,-0.017962349,-0.10399195,0.42321138,0.45886732,-0.70205361,6,True
6,0.2712906,-0.018064124,-0.10586519,0.25482097,0.46078125,-0.70109176,6,True
6,0.27268397,-0.018036445,-0.10435048,0.12560441,0.4622045,-0.70063573,6,True
6,0.27012458,-0.01841506,-0.10239634,0.29673193,0.46360783,-0.69995955,6,True
6,0.2807534,-0.018151602,-0.10646717,-0.31394877,0.46507836,-0.69862342,6,True
6,0.28626107,-0.016535772,-0.11017855,-0.25437445,0.46417486,-0.69770738,6,True
6,0.28560876,-0.017265172,-0.11195159,-0.53540361,0.4618484,-0.69803423,6,True
1,0.30375057,-0.020488385,-0.1960766,0.55752521,-0.66251817,0.16024781,2,False
1,0.31750148,-0.02399614,-0.12854706,0.11141955,-0.68983575,0.1594178,1,True
1,0.31361342,-0.023595062,-0.14331258,0.38567026,-0.69763844,0.15891676,1,True
1,0.2260383,-0.01906319,-0.092521582,-0.25173435,-0.70736312,0.15931957,1,True
1,0.23351349,-0.0091965369,-0.08518135,-0.54810283,-0.69837951,0.15933824,1,True
1,0.22679718,-0.019792707,-0.10534948,-0.55595303,-0.69253035,0.15519065,1,True
1,0.2409267,-0.012755896,-0.10346874,0.46697022,-0.69440947,0.15508132,1,True
1,0.28933254,-0.020891843,-0.11688022,-0.85493776,-0.69756154,0.15490655,5,False
1,0.31336262,-0.030124883,-0.10745098,-0.80763046,-0.70069666,0.1561201,1,True
1,0.30245896,-0.0017903574,-0.10689533,0.56487113,-0.6975816,0.15821355,5,False
1,0.32372252,-0.012326033,-0.11993986,0.27095215,-0.69620174,0.15418728,1,True
1,0.30992858,-0.029529603,-0.11208271,0.45774661,-0.69691415,0.15384175,1,True
1,0.26964536,-0.022401506,-0.1062813,0.86435104,-0.69483308,0.15787657,5,False
1,0.28251858,-0.018264374,-0.1140474,-0.26927284,-0.69468371,0.15964052,5,False
1,0.29280835,-0.030400144,-0.11708615,-0.69391003,-0.69746952,0.16084217,5,False
1,0.28241615,-0.033102689,-0.11954716,0.36969496,-0.69823732,0.16795928,5,False
1,0.25836397,0.0016795929,-0.092387451,0.66592919,-0.69852476,0.17760564,1,True
1,0.23102571,-0.01850098,-0.085396824,-0.81352531,-0.69880885,0.17431341,1,True
1,0.25982635,-0.022084364,-0.15951408,0.21546279,-0.69642413,0.16986172,5,False
1,0.338339,-0.015703278,-0.28567541,0.92699604,-0.65471798,0.1632782,2,False
1,0.28284271,-0.019811915,-0.08897432,-0.59217744,-0.70501762,0.15909199,5,False
1,0.27889654,-0.030306095,-0.096043049,-0.58389793,-0.70398885,0.15911249,5,False
1,0.28488521,-0.0066512325,-0.11493856,-0.14067575,-0.69711361,0.16223821,5,False
1,0.27871629,0.0023353331,-0.10661167,0.88059503,-0.69927124,0.15771148,5,False
1,0.26421068,-0.0060721076,-0.088963789,0.038461067,-0.70119811,0.15102795,1,True
1,0.28679242,-0.010171132,-0.090510388,0.15007592,-0.70040344,0.14785448,5,False
1,0.3064454,-0.01997098,-0.092179845,0.15521331,-0.70042892,0.14827512,1,True
1,0.28046482,-0.021740358,-0.09012815,-0.63266994,-0.69753243,0.152156,5,False
1,0.29221832,-0.026287125,-0.1014341,-0.74254871,-0.69368678,0.15188298,5,False
1,0.30900325,-0.019571057,-0.10967999,0.12319038,-0.69406531,0.15226267,1,True
1,0.28375569,-0.0048342698,-0.11927963,-0.45513459,-0.69580971,0.15216208,5,False
1,0.24135421,-0.036321949,-0.10503736,-0.61436583,-0.69798966,0.14898963,1,True
1,0.27770925,-0.053919218,-0.098746257,-0.32477859,-0.6916635,0.15397415,1,True
1,0.30219488,-0.035911861,-0.13247579,0.48581102,-0.68764956,0.16175851,1,True
1,0.26883154,-0.0048942788,-0.11805105,0.41985941,-0.69541915,0.16389645,1,True
1,0.25156206,0.020262215,-0.093024621,0.73580115,-0.69898805,0.15969038,1,True
3,0.26091345,0.02726256,-0.099806206,-0.18646379,-0.68578016,0.12687817,4,False
3,0.22805754,-0.016884894,-0.16146182,0.68806667,-0.67738212,0.11462908,2,False
3,0.27128542,-0.018345887,-0.11265558,0.67541633,-0.68855356,0.12084493,5,False
3,0.31802397,-0.052695467,-0.10073269,-0.89252784,-0.69249915,0.12715487,1,False
3,0.38286358,-0.037715039,-0.08808181,-0.69648482,-0.68930262,0.13608249,3,True
3,0.22764518,-0.00057679368,-0.10822308,0.7228422,-0.68727093,0.13356486,1,False
3,0.22428264,-0.01900825,-0.073299708,-0.73952456,-0.68465421,0.12854306,1,False
3,0.40295503,-0.039178523,-0.062531816,-0.27696258,-0.67444196,0.1267668,3,True
3,0.36549666,-0.012770844,-0.17426441,0.91720973,-0.67548416,0.12783383,2,False
3,0.31474427,-0.0077888803,-0.03145453,0.52936278,-0.69670155,0.12032775,5,False
3,0.31074181,-0.038370309,-0.1584635,0.81282018,-0.66550403,0.11209554,4,False
3,0.34817123,-0.035688316,-0.11857451,0.92465264,-0.67987925,0.12358452,2,False
3,0.36638659,-0.023283884,-0.11395175,-0.52911266,-0.67870735,0.13007314,3,True
3,0.29478987,-0.00070039709,-0.12462052,-0.66549754,-0.67728461,0.13292334,5,False
3,0.19400086,0.033690665,-0.12987788,0.81877248,-0.68172424,0.12826147,2,False
3,0.19378201,0.0042875625,-0.14308137,0.31304969,-0.68634236,0.12114722,2,False
3,0.33520902,-0.040932391,-0.12944632,-0.61434072,-0.69211834,0.12129754,4,False
3,0.34623964,-0.037079953,-0.10105827,0.66564182,-0.69736378,0.12406837,2,False
3,0.19517945,-0.052434955,-0.037287058,0.33354113,-0.70271412,0.12492503,2,False
3,0.32000909,-0.032669231,0.002626591,0.10782561,-0.69381007,0.10627593,2,False
3,0.2891828,-0.049248442,-0.12508342,0.49417837,-0.67013924,0.10615631,4,False
3,0.20648916,-0.041814918,-0.10007321,0.30127615,-0.67684487,0.11642798,2,False
3,0.15471459,-0.067512644,-0.10699111,-0.76109102,-0.6755175,0.12471906,2,False
3,0.29781896,-0.044427557,-0.12100799,-0.7142762,-0.66698519,0.14517896,1,False
3,0.43181748,0.032455631,-0.14651323,0.73816941,-0.65842562,0.15607162,2,False
3,0.30326901,0.014047691,-0.15769717,0.39329267,-0.66928419,0.14222343,2,False
3,0.26713216,-0.0041157355,-0.087284052,-0.66613468,-0.68276853,0.13394195,4,False
3,0.23221544,-0.018625302,-0.059942766,-0.47599832,-0.68676196,0.12493004,4,False
3,0.12147198,-0.04696167,-0.11116796,-0.36216943,-0.68493011,0.11881796,2,False
3,0.38489459,-0.016485915,-0.15246137,0.8474737,-0.68050731,0.12832617,2,False
2,0.29764598,-0.057701874,-0.34831914,0.67302534,-0.70718589,0.1782712,2,True
2,0.38073476,-0.073004513,-0.18904083,-0.1361862,-0.73628363,0.20208517,3,False
2,0.28596459,-0.010670914,-0.096162765,-0.43311641,-0.73086448,0.22298816,5,False
2,0.1824686,-0.052034567,-0.034636899,-0.37020857,-0.72459336,0.22654999,2,True
2,0.27284231,-0.029943528,-0.054606308,0.6147575,-0.71900196,0.22863836,5,False
2,0.29367439,0.018848808,-0.171137,0.67932552,-0.72028065,0.22757704,1,False
2,0.32675556,0.0008053133,-0.15702614,0.09907026,-0.72453117,0.22713922,1,False
2,0.25491199,-0.03863334,-0.034966502,-0.24653187,-0.72388948,0.23033584,3,False
2,0.23420277,-0.059382584,-0.056475144,-0.28543436,-0.72129872,0.2292235,2,True
2,0.29177987,-0.013030851,-0.1854394,0.37385668,-0.72020115,0.23136086,5,False
2,0.36647445,-0.00088890738,-0.2306774,0.20130718,-0.72101893,0.23769669,2,True
2,0.26101928,-0.028294916,-0.1146887,-0.23055701,-0.72289357,0.18899958,5,False
2,0.25516719,-0.096175499,-0.017010924,0.19997259,-0.73237851,0.18632062,2,True
2,0.27204445,0.012494784,-0.13365242,0.69692549,-0.71250244,0.20195374,1,False
2,0.33079431,-0.0065355298,-0.25149202,0.33203225,-0.7156,0.2044779,2,True
2,0.27510508,-0.091865209,-0.042848164,-0.59029092,-0.72776266,0.21147659,2,True
2,0.24851723,0.00092936136,-0.11839907,-0.05341829,-0.70227068,0.22715494,1,False
2,0.38180949,0.014971183,-0.29964562,0.19388037,-0.71991303,0.22049617,2,True
2,0.22836189,-0.048462218,-0.11138654,-0.93214088,-0.75605178,0.21775266,1,False
2,0.19927482,-0.015755881,0.068712475,0.23397487,-0.73918305,0.23244611,2,True
2,0.28776558,-0.0073310276,-0.093298361,0.87705788,-0.72257945,0.22345675,5,False
2,0.35836567,-0.019033582,-0.30425402,-0.11738248,-0.72898593,0.2156672,2,True
2,0.40041796,-0.032814262,-0.14303049,0.1677706,-0.74821086,0.22660732,3,False
2,0.26227631,-0.033745239,-0.39145613,0.57976044,-0.69423321,0.19292293,2,True
2,0.34474892,-0.042434394,-0.17200115,-0.54063023,-0.74542763,0.20666707,3,False
2,0.3428914,-0.0046455514,-0.11226081,0.24640828,-0.74106923,0.2166287,1,False
2,0.21932217,-0.065792327,-0.03865559,-0.4021984,-0.73953716,0.21794904,2,True
2,0.20253112,-0.033006132,-0.054685905,0.57266675,-0.73070674,0.22282773,2,True
2,0.37549493,0.027352995,-0.20122671,0.63529981,-0.72260953,0.22345831,2,True
2,0.28810494,-0.034742491,-0.14546831,-0.9282581,-0.73354717,0.22271088,5,False
2,0.19088975,-0.043206304,-0.014693783,-0.2391035,-0.73754661,0.2265974,3,False
2,0.26607705,-0.022755626,-0.11440565,0.94656687,-0.73327274,0.22641775,5,False
2,0.32176113,-0.039521413,-0.18382348,-0.12960379,-0.7258131,0.23561887,3,False
2,0.28209644,-0.022131661,-0.11634676,-0.93615864,-0.70634159,0.25468951,5,False
2,0.22443776,0.020607279,0.018692035,-0.034684274,-0.70921487,0.25278395,3,False
5,0.22427255,-0.00068570913,0.055248828,0.48692689,-0.83919921,0.20080758,3,False
5,0.29807607,-0.026512385,-0.20766515,-0.032589151,-0.81491783,0.19386952,3,False
5,0.28830129,-0.0057032042,-0.10469268,-0.51859731,-0.83393223,0.19528735,5,True
5,0.27801422,-0.021939889,-0.1121461,-0.1118332,-0.83907206,0.19105483,5,True
5,0.27840652,-0.013812677,-0.11450764,0.47348229,-0.83656054,0.19328879,5,True
5,0.27590151,-0.0009890121,-0.090526901,0.65869142,-0.83919876,0.19184025,5,True
5,0.27768142,-0.018777111,-0.11104546,0.75603183,-0.8434008,0.18590198,5,True
5,0.27986841,-0.028163576,-0.12173014,0.29685399,-0.84344826,0.18663996,5,True
5,0.277452,-0.018574484,-0.10827988,-0.10229597,-0.84082518,0.19061325,5,True
5,0.27675899,-0.018365715,-0.10814703,0.58399279,-0.83973506,0.19149233,5,True
5,0.27743374,-0.016645553,-0.11033062,0.045779884,-0.83905431,0.19208361,5,True
5,0.28078495,-0.014031139,-0.10798209,-0.77117108,-0.83984253,0.19176112,5,True
5,0.27771205,-0.014836892,-0.10909017,-0.039327427,-0.84174638,0.19018626,5,True
5,0.27381849,-0.018411033,-0.10815305,0.84394578,-0.84267546,0.18944705,5,True
5,0.27564027,-0.022330409,-0.11056447,0.074923723,-0.84155023,0.19029784,5,True
5,0.27863245,-0.017902854,-0.11130315,-0.96906645,-0.83951263,0.19224374,5,True
5,0.28024137,-0.012643278,-0.1056749,-0.12201891,-0.83976209,0.19248174,5,True
5,0.27721213,-0.017348073,-0.10463284,-0.31626831,-0.84144083,0.19075653,5,True
5,0.27601189,-0.015712841,-0.10311748,0.63750005,-0.82672059,0.21277537,5,True
5,0.27493892,-0.020217263,-0.11517216,0.29205407,-0.83086497,0.21048119,5,True
5,0.2818431,-0.013648654,-0.12997678,-0.31613314,-0.82916987,0.21218023,5,True
5,0.27656566,-0.018333388,-0.11351215,-0.38086465,-0.83309306,0.21074523,5,True
5,0.27566985,-0.015515447,-0.088130339,-0.40252063,-0.83292101,0.21106042,5,True
5,0.28019741,-0.013615076,-0.094885625,-0.79758001,-0.83202999,0.21056032,5,True
5,0.27696651,-0.018271807,-0.11729314,0.68007505,-0.83266043,0.20924051,5,True
5,0.27602626,-0.020542875,-0.11354381,0.94242804,-0.83269048,0.20975077,5,True
5,0.28045035,-0.0081504892,-0.10269327,0.73865771,-0.83106908,0.21125432,5,True
5,0.28302929,-0.0057340017,-0.11718818,-0.867627,-0.83600757,0.20744979,5,True
5,0.27755117,-0.02176511,-0.12479204,-0.42636298,-0.84380317,0.20254579,5,True
5,0.27627565,-0.022734665,-0.11006354,0.62771463,-0.8427576,0.20425694,5,True
5,0.27799466,-0.019994808,-0.11211497,-0.53563798,-0.83920336,0.20692023,5,True
5,0.27322197,-0.022346663,-0.11254356,-0.063285948,-0.83757313,0.20829326,5,True
5,0.27613473,-0.021575664,-0.10664802,0.79616284,-0.83480688,0.21039279,5,True
5,0.27821668,-0.015029812,-0.10970443,0.49377218,-0.83207003,0.21220779,5,True
5,0.28130582,-0.0045117705,-0.10356454,-0.89344793,-0.8338722,0.21100045,5,True
5,0.28171592,-0.0081363816,-0.094709652,-0.69873319,-0.84098657,0.20572838,5,True
5,0.27541014,-0.021844786,-0.10286208,0.72263419,-0.84469478,0.20227568,5,True
4,0.28234649,0.074466573,-0.050378199,0.16195488,-0.94212312,0.056880094,4,True
4,0.2851151,-0.095118399,-0.10577237,-0.74059586,-0.89297586,0.020383379,4,True
4,0.28379733,-0.029941242,-0.10678283,-0.3388372,-0.93977685,0.052757544,5,False
4,0.2769593,-0.0078806178,-0.12041615,0.14990627,-0.94859966,0.058872412,5,False
4,0.27662887,-0.0088376694,-0.1034557,0.19678859,-0.94299335,0.054906871,5,False
4,0.27687999,-0.016279814,-0.10253148,-0.050013749,-0.93781066,0.051328208,5,False
4,0.27634542,-0.016278185,-0.11136127,0.051354671,-0.93690478,0.050760552,5,False
4,0.27889651,-0.016806611,-0.11321772,0.39621659,-0.93669671,0.050578227,5,False
4,0.27778911,-0.012542642,-0.10451201,-0.06209847,-0.93594417,0.050038355,5,False
4,0.27329101,-0.010077946,-0.092243213,-0.17241661,-0.93278615,0.047905668,5,False
4,0.27592118,-0.016597457,-0.10548175,-0.67356648,-0.92838255,0.045159029,5,False
4,0.27974046,-0.016490963,-0.12073779,0.11589241,-0.92731966,0.044443796,5,False
